0.0666667 0.0666667  -0.060307
0.133333 0.0666667  -0.197938
0.2 0.0666667  -0.205906
0.266667 0.0666667  -0.203047
0.333333 0.0666667  -0.202941
0.4 0.0666667  -0.203648
0.466667 0.0666667  -0.208835
0.533333 0.0666667  -0.217028
0.6 0.0666667  -0.232202
0.666667 0.0666667  -0.253534
0.733333 0.0666667  -0.284797
0.8 0.0666667  -0.324702
0.866667 0.0666667  -0.375538
0.933333 0.0666667  -0.432406
0.0666667 0.133333  -0.0400248
0.133333 0.133333  -0.178934
0.2 0.133333  -0.176742
0.266667 0.133333  -0.158077
0.333333 0.133333  -0.139439
0.4 0.133333  -0.122287
0.466667 0.133333  -0.110213
0.533333 0.133333  -0.103892
0.6 0.133333  -0.106985
0.666667 0.133333  -0.121448
0.733333 0.133333  -0.152859
0.8 0.133333  -0.204834
0.866667 0.133333  -0.282005
0.933333 0.133333  -0.381114
0.0666667 0.2  -0.0209866
0.133333 0.2  -0.156544
0.2 0.2  -0.141801
0.266667 0.2  -0.106979
0.333333 0.2  -0.0743744
0.4 0.2  -0.0477995
0.466667 0.2  -0.0293805
0.533333 0.2  -0.0180197
0.6 0.2  -0.0145623
0.666667 0.2  -0.0207384
0.733333 0.2  -0.0439202
0.8 0.2  -0.0948249
0.866667 0.2  -0.187025
0.933333 0.2  -0.324454
0.0666667 0.266667  0.00248944
0.133333 0.266667  -0.132115
0.2 0.266667  -0.109301
0.266667 0.266667  -0.0658292
0.333333 0.266667  -0.0304004
0.4 0.266667  -0.00685542
0.466667 0.266667  0.00670391
0.533333 0.266667  0.0147271
0.6 0.266667  0.0200375
0.666667 0.266667  0.0226334
0.733333 0.266667  0.0154365
0.8 0.266667  -0.018549
0.866667 0.266667  -0.106906
0.933333 0.266667  -0.2697
0.0666667 0.333333  0.0290066
0.133333 0.333333  -0.108588
0.2 0.333333  -0.0852087
0.266667 0.333333  -0.0406162
0.333333 0.333333  -0.00921709
0.4 0.333333  0.00663537
0.466667 0.333333  0.0126386
0.533333 0.333333  0.015325
0.6 0.333333  0.019569
0.666667 0.333333  0.0275276
0.733333 0.333333  0.0352953
0.8 0.333333  0.024864
0.866667 0.333333  -0.0448827
0.933333 0.333333  -0.218911
0.0666667 0.4  0.0592907
0.133333 0.4  -0.0857394
0.2 0.4  -0.0696917
0.266667 0.4  -0.0286489
0.333333 0.4  -0.00249442
0.4 0.4  0.00733519
0.466667 0.4  0.00831949
0.533333 0.4  0.00733714
0.6 0.4  0.00948175
0.666667 0.4  0.0187298
0.733333 0.4  0.0355212
0.8 0.4  0.0461208
0.866667 0.4  0.00162221
0.933333 0.4  -0.172427
0.0666667 0.466667  0.0929256
0.133333 0.466667  -0.062672
0.2 0.466667  -0.0612253
0.266667 0.466667  -0.0263844
0.333333 0.466667  -0.00357375
0.4 0.466667  0.00413069
0.466667 0.466667  0.00353216
0.533333 0.466667  0.000909039
0.6 0.466667  0.000987976
0.666667 0.466667  0.00915116
0.733333 0.466667  0.0297243
0.8 0.466667  0.0551021
0.866667 0.466667  0.0357769
0.933333 0.466667  -0.130613
0.0666667 0.533333  0.130615
0.133333 0.533333  -0.0357749
0.2 0.533333  -0.0550995
0.266667 0.533333  -0.0297213
0.333333 0.533333  -0.00914769
0.4 0.533333  -0.000984244
0.466667 0.533333  -0.000905169
0.533333 0.533333  -0.00352829
0.6 0.533333  -0.00412696
0.666667 0.533333  0.00357721
0.733333 0.533333  0.0263874
0.8 0.533333  0.0612279
0.866667 0.533333  0.062674
0.933333 0.533333  -0.0929243
0.0666667 0.6  0.172428
0.133333 0.6  -0.00162029
0.2 0.6  -0.0461183
0.266667 0.6  -0.0355182
0.333333 0.6  -0.0187264
0.4 0.6  -0.00947814
0.466667 0.6  -0.00733341
0.533333 0.6  -0.00831576
0.6 0.6  -0.00733159
0.666667 0.6  0.00249776
0.733333 0.6  0.0286518
0.8 0.6  0.0696942
0.866667 0.6  0.0857414
0.933333 0.6  -0.0592894
0.0666667 0.666667  0.218912
0.133333 0.666667  0.0448844
0.2 0.666667  -0.0248616
0.266667 0.666667  -0.0352925
0.333333 0.666667  -0.0275245
0.4 0.666667  -0.0195657
0.466667 0.666667  -0.0153215
0.533333 0.666667  -0.0126351
0.6 0.666667  -0.00663202
0.666667 0.666667  0.00922019
0.733333 0.666667  0.0406189
0.8 0.666667  0.085211
0.866667 0.666667  0.10859
0.933333 0.666667  -0.0290053
0.0666667 0.733333  0.269701
0.133333 0.733333  0.106908
0.2 0.733333  0.018551
0.266667 0.733333  -0.0154341
0.333333 0.733333  -0.0226307
0.4 0.733333  -0.0200345
0.466667 0.733333  -0.014724
0.533333 0.733333  -0.00670084
0.6 0.733333  0.00685838
0.666667 0.733333  0.0304031
0.733333 0.733333  0.0658317
0.8 0.733333  0.109303
0.866667 0.733333  0.132117
0.933333 0.733333  -0.00248819
0.0666667 0.8  0.324455
0.133333 0.8  0.187026
0.2 0.8  0.0948266
0.266667 0.8  0.0439223
0.333333 0.8  0.0207407
0.4 0.8  0.0145648
0.466667 0.8  0.0180222
0.533333 0.8  0.0293831
0.6 0.8  0.0478019
0.666667 0.8  0.0743767
0.733333 0.8  0.106981
0.8 0.8  0.141803
0.866667 0.8  0.156546
