0.890613 0.819867  0.562685
0.929335 0.855514  0.538952
0.968058 0.89116  0.517165
1.00678 0.926806  0.497051
1.0455 0.962453  0.478424
1.08422 0.998099  0.46111
1.12295 1.03375  0.444965
1.16167 1.06939  0.429876
1.20039 1.10504  0.415749
1.23911 1.14068  0.402502
1.27784 1.17633  0.390064
1.31656 1.21198  0.378389
1.35528 1.24762  0.367432
1.394 1.28327  0.35713
1.43273 1.31892  0.347443
1.47145 1.35456  0.338687

0.677282 0.735724  0.735429
0.712928 0.774446  0.703389
0.748574 0.813169  0.669908
0.784221 0.851891  0.639184
0.819867 0.890613  0.611192
0.855514 0.929335  0.585504
0.89116 0.968058  0.561888
0.926806 1.00678  0.540093
0.962453 1.0455  0.519881
0.998099 1.08422  0.501072
1.03375 1.12295  0.483532
1.06939 1.16167  0.467139
1.10504 1.20039  0.451792
1.14068 1.23911  0.437409
1.17633 1.27784  0.423921
1.21198 1.31656  0.411273
1.24762 1.35528  0.399411
1.28327 1.394  0.38829
1.31892 1.43273  0.377928
1.35456 1.47145  0.368461

0.614213 0.789141  0.789134
0.64654 0.830674  0.752698
0.678867 0.872208  0.716442
0.711194 0.913742  0.684379
0.743521 0.955275  0.655043
0.775848 0.996809  0.627848
0.808175 1.03834  0.602682
0.840502 1.07988  0.579365
0.872829 1.12141  0.557696
0.905156 1.16294  0.537501
0.937483 1.20448  0.518653
0.96981 1.24601  0.501041
1.00214 1.28755  0.484563
1.03446 1.32908  0.469119
1.06679 1.37061  0.454624
1.09912 1.41215  0.441018
1.13144 1.45368  0.428233
1.16377 1.49521  0.416164
1.1961 1.53675  0.404808
1.22843 1.57828  0.394615

0.546948 0.837166  0.837131
0.575735 0.881228  0.799848
0.604522 0.925289  0.761163
0.633308 0.969351  0.726411
0.662095 1.01341  0.69505
0.690882 1.05747  0.666198
0.719669 1.10153  0.639485
0.748455 1.1456  0.614708
0.777242 1.18966  0.591684
0.806029 1.23372  0.570226
0.834816 1.27778  0.550187
0.863602 1.32184  0.531463
0.892389 1.3659  0.513936
0.921176 1.40996  0.497488
0.949963 1.45403  0.482025
0.978749 1.49809  0.467478
1.00754 1.54215  0.453809
1.03632 1.58621  0.441005
1.06511 1.63027  0.42916
1.0939 1.67433  0.418641

0.475947 0.879474  0.880023
0.500997 0.925762  0.839921
0.526047 0.97205  0.799304
0.551097 1.01834  0.763233
0.576147 1.06463  0.730329
0.601197 1.11091  0.699922
0.626247 1.1572  0.671818
0.651296 1.20349  0.645748
0.676346 1.24978  0.621512
0.701396 1.29607  0.598949
0.726446 1.34235  0.577887
0.751496 1.38864  0.558204
0.776546 1.43493  0.539782
0.801596 1.48122  0.522508
0.826645 1.52751  0.506296
0.851695 1.5738  0.491082
0.876745 1.62008  0.476843
0.901795 1.66637  0.463601
0.926845 1.71266  0.451398
0.951895 1.75895  0.440391

0.401695 0.915773  0.912936
0.422837 0.963972  0.873004
0.443979 1.01217  0.832664
0.465121 1.06037  0.795261
0.486263 1.10857  0.760787
0.507405 1.15677  0.728936
0.528547 1.20496  0.699551
0.549688 1.25316  0.672365
0.57083 1.30136  0.647112
0.591972 1.34956  0.623579
0.613114 1.39776  0.601611
0.634256 1.44596  0.581091
0.655398 1.49416  0.561897
0.67654 1.54236  0.543905
0.697682 1.59055  0.527004
0.718823 1.63875  0.511105
0.739965 1.68695  0.496161
0.761107 1.73515  0.482158
0.782249 1.78335  0.469244
0.803391 1.83155  0.45787

0.324699 0.945817  0.946319
0.341789 0.995597  0.90477
0.358878 1.04538  0.861397
0.375968 1.09516  0.821918
