0.879474 0.475947  0.000146432
0.925762 0.500997  0.00221354
0.97205 0.526047  0.00162838
1.01834 0.551097  0.00117064
1.06463 0.576147  0.000966339
1.11091 0.601197  0.000762933
1.1572 0.626247  0.000535049
1.20349 0.651296  0.000319347
1.24978 0.676346  0.000125173
1.29607 0.701396  4.89273e-05
1.34235 0.726446  0.000202809
1.38864 0.751496  0.000336962
1.43493 0.776546  0.000449701
1.48122 0.801596  0.000534049
1.52751 0.826645  0.000588161
1.5738 0.851695  0.000608057
1.62008 0.876745  0.00057279
1.66637 0.901795  0.000447209
1.71266 0.926845  0.000156279
1.75895 0.951895  0.000390915

0.837166 0.546948  0.000259866
0.881228 0.575735  0.00213545
0.925289 0.604522  0.00188862
0.969351 0.633308  0.00183001
1.01341 0.662095  0.00177285
1.05747 0.690882  0.00158242
1.10153 0.719669  0.00132167
1.1456 0.748455  0.00104659
1.18966 0.777242  0.000790155
1.23372 0.806029  0.000555408
1.27778 0.834816  0.000339113
1.32184 0.863602  0.000140834
1.3659 0.892389  3.97779e-05
1.40996 0.921176  0.000202897
1.45403 0.949963  0.000342951
1.49809 0.978749  0.000448438
1.54215 1.00754  0.00051399
1.58621 1.03632  0.000537163
1.63027 1.06511  0.000406569
1.67433 1.0939  0.000139603

0.789141 0.614213  0.000167285
0.830674 0.64654  0.00291077
0.872208 0.678867  0.00262733
0.913742 0.711194  0.00260881
0.955275 0.743521  0.00247126
0.996809 0.775848  0.0022172
1.03834 0.808175  0.00194557
1.07988 0.840502  0.00164538
1.12141 0.872829  0.00134657
1.16294 0.905156  0.00106495
1.20448 0.937483  0.000798467
1.24601 0.96981  0.000544387
1.28755 1.00214  0.00030011
1.32908 1.03446  6.56484e-05
1.37061 1.06679  0.000161465
1.41215 1.09912  0.000379254
1.45368 1.13144  0.00055685
1.49521 1.16377  0.000636784
1.53675 1.1961  0.000507417
1.57828 1.22843  9.04639e-05

0.735724 0.677282  0.000170791
0.774446 0.712928  0.00528288
0.813169 0.748574  0.00494423
0.851891 0.784221  0.00387263
0.890613 0.819867  0.0031918
0.929335 0.855514  0.00277111
0.968058 0.89116  0.00243112
1.00678 0.926806  0.00211412
1.0455 0.962453  0.00181811
1.08422 0.998099  0.00152616
1.12295 1.03375  0.00122881
1.16167 1.06939  0.000931139
1.20039 1.10504  0.000641197
1.23911 1.14068  0.000366187
1.27784 1.17633  0.000114502
1.31656 1.21198  9.23467e-05
1.35528 1.24762  0.000235043
1.394 1.28327  0.0003244
1.43273 1.31892  0.000350525
1.47145 1.35456  4.63231e-05

0.677282 0.735724  0.000294998
0.712928 0.774446  0.00445107
0.748574 0.813169  0.0042535
0.784221 0.851891  0.00378651
0.819867 0.890613  0.00342057
0.855514 0.929335  0.00305586
0.89116 0.968058  0.00273758
0.926806 1.00678  0.00244864
0.962453 1.0455  0.00214951
0.998099 1.08422  0.00183123
1.03375 1.12295  0.00150617
1.06939 1.16167  0.00118048
1.10504 1.20039  0.000864265
1.14068 1.23911  0.000572584
1.17633 1.27784  0.000322597
1.21198 1.31656  0.000133285
1.24762 1.35528  1.75635e-05
1.28327 1.394  8.58837e-06
1.31892 1.43273  0.000124031
1.35456 1.47145  0.000599413

0.614213 0.789141  6.48977e-06
0.64654 0.830674  0.00301485
0.678867 0.872208  0.00245786
0.711194 0.913742  0.00284864
0.743521 0.955275  0.00314402
0.775848 0.996809  0.00311173
0.808175 1.03834  0.00293563
0.840502 1.07988  0.00268565
0.872829 1.12141  0.00237534
0.905156 1.16294  0.00201284
0.937483 1.20448  0.00162996
0.96981 1.24601  0.0012523
1.00214 1.28755  0.000896659
1.03446 1.32908  0.000566616
1.06679 1.37061  0.000270681
1.09912 1.41215  2.76323e-05
1.13144 1.45368  0.000157741
1.16377 1.49521  0.00032727
1.1961 1.53675  0.00042594
1.22843 1.57828  4.50292e-05

0.546948 0.837166  3.58419e-05
0.575735 0.881228  0.00453996
0.604522 0.925289  0.00372707
0.633308 0.969351  0.00340324
0.662095 1.01341  0.00347785
0.690882 1.05747  0.00344111
0.719669 1.10153  0.00323844
0.748455 1.1456  0.00293289
0.777242 1.18966  0.00256721
0.806029 1.23372  0.00214843
0.834816 1.27778  0.00169881
0.863602 1.32184  0.00125753
0.892389 1.3659  0.000833719
0.921176 1.40996  0.000420853
0.949963 1.45403  2.03007e-05
0.978749 1.49809  0.00034997
1.00754 1.54215  0.000652909
1.03632 1.58621  0.000832432
1.06511 1.63027  0.000736707
1.0939 1.67433  5.82416e-05

0.475947 0.879474  0.00054937
0.500997 0.925762  0.00442099
0.526047 0.97205  0.0035896
0.551097 1.01834  0.00368728
0.576147 1.06463  0.00380672
0.601197 1.11091  0.00367177
0.626247 1.1572  0.00341841
0.651296 1.20349  0.00305555
0.676346 1.24978  0.00262269
0.701396 1.29607  0.00216341
0.726446 1.34235  0.00167991
0.751496 1.38864  0.00120432
0.776546 1.43493  0.000749519
0.801596 1.48122  0.00032028
0.826645 1.52751  6.80592e-05
0.851695 1.5738  0.000388822
0.876745 1.62008  0.000585299
0.901795 1.66637  0.000565206
0.926845 1.71266  0.000223386
0.951895 1.75895  0.000654283

0.401695 0.915773  0.00283778
0.422837 0.963972  0.0030191
0.443979 1.01217  0.00410718
0.465121 1.06037  0.00436614
0.486263 1.10857  0.0042791
0.507405 1.15677  0.0039492
0.528547 1.20496  0.00356346
0.549688 1.25316  0.00314622
0.57083 1.30136  0.0026788
0.591972 1.34956  0.00216152
0.613114 1.39776  0.00162146
0.634256 1.44596  0.0011017
0.655398 1.49416  0.000616226
0.67654 1.54236  0.000164983
0.697682 1.59055  0.000259614
0.718823 1.63875  0.00065039
0.739965 1.68695  0.000973124
0.761107 1.73515  0.00116638
0.782249 1.78335  0.00101786
0.803391 1.83155  1.62051e-05

0.324699 0.945817  0.000501448
0.341789 0.995597  0.00624372
0.358878 1.04538  0.00565745
0.375968 1.09516  0.00507596
0.393057 1.14494  0.00473948
0.410147 1.19472  0.00425225
0.427236 1.2445  0.00364964
0.444326 1.29428  0.00306455
0.461415 1.34406  0.00251753
0.478504 1.39384  0.00194855
0.495594 1.44362  0.00136567
0.512683 1.4934  0.000811128
0.529773 1.54318  0.000311152
0.546862 1.59296  0.000130596
0.563952 1.64274  0.000512176
0.581041 1.69252  0.000805316
0.598131 1.74229  0.000971611
0.61522 1.79207  0.00104175
0.632309 1.84185  0.000959197
0.649399 1.89163  1.40773e-05

0.245485 0.9694  0.00067537
0.258406 1.02042  0.00752386
0.271326 1.07144  0.00613199
0.284246 1.12246  0.00528631
0.297167 1.17348  0.00476445
0.310087 1.22451  0.00410491
0.323007 1.27553  0.00345325
0.335928 1.32655  0.00280808
0.348848 1.37757  0.00214385
0.361768 1.42859  0.00147365
0.374688 1.47961  0.000836593
0.387609 1.53063  0.000259639
0.400529 1.58165  0.000254201
0.413449 1.63267  0.000698571
0.42637 1.6837  0.00106609
0.43929 1.73472  0.00136439
0.45221 1.78574  0.0016139
0.46513 1.83676  0.00176503
0.478051 1.88778  0.00148672
0.490971 1.9388  8.26909e-05

0.164595 0.986361  0.000997183
0.173257 1.03828  0.00909291
0.18192 1.09019  0.00874741
0.190583 1.1421  0.00659302
0.199246 1.19402  0.00484432
0.207909 1.24593  0.00367138
0.216572 1.29784  0.0028513
0.225235 1.34976  0.00211503
0.233898 1.40167  0.00138261
0.24256 1.45359  0.000703507
0.251223 1.5055  9.41952e-05
0.259886 1.55741  0.000472392
0.268549 1.60933  0.00101794
0.277212 1.66124  0.00154491
0.285875 1.71315  0.00202551
0.294538 1.76507  0.0023896
0.303201 1.81698  0.0024954
0.311863 1.8689  0.00215042
0.320526 1.92081  0.00111954
0.329189 1.97272  0.000844815

0.0825793 0.996584  0.000981751
0.0869256 1.04904  0.0108356
0.0912719 1.10149  0.00836093
0.0956182 1.15394  0.0046953
0.0999645 1.20639  0.00291427
0.104311 1.25884  0.00204459
0.108657 1.3113  0.00140767
0.113003 1.36375  0.000948852
0.11735 1.4162  0.000240483
0.121696 1.46865  0.000558673
0.126042 1.5211  0.000992463
0.130388 1.57355  0.00122476
0.134735 1.62601  0.00167205
0.139081 1.67846  0.00238759
0.143427 1.73091  0.00313536
0.147774 1.78336  0.00359774
0.15212 1.83581  0.00359261
0.156466 1.88827  0.0032706
0.160812 1.94072  0.00226076
0.165159 1.99317  9.68605e-05

6.12303e-17 1  3.47702e-09
6.4453e-17 1.05263  0.00702138
6.76756e-17 1.10526  0.000640078
7.08983e-17 1.15789  0.00189306
7.41209e-17 1.21053  0.000318595
7.73436e-17 1.26316  0.000410574
8.05662e-17 1.31579  5.57804e-06
8.37889e-17 1.36842  0.00034639
8.70115e-17 1.42105  0.000286316
9.02342e-17 1.47368  0.000226797
9.34568e-17 1.52632  0.000182882
9.66794e-17 1.57895  0.000182883
9.99021e-17 1.63158  0.000238943
1.03125e-16 1.68421  9.24613e-05
1.06347e-16 1.73684  0.000154104
1.0957e-16 1.78947  8.70525e-05
1.12793e-16 1.84211  0.000446281
1.16015e-16 1.89474  0.00013284
1.19238e-16 1.94737  0.00148581
1.22461e-16 2  6.97043e-09

