0.00923895	0.0217955
0.0568676	0.0201143
0.0845469	0.01167
0.11629	0.0290984
0.148435	0.0278532
0.191635	0.0120974
0.232022	0.0151348
0.25363	0.01799
0.289195	0.0259531
0.320561	0.0154427
0.357744	0.018056
0.389884	0.0134423
0.428252	0.0230036
0.471699	0.024288
0.508558	0.0264192
0.54136	0.0110883
0.565764	0.0249412
0.603409	0.0253755
0.642368	0.0258863
0.674392	0.0284706
0.708267	0.0151995
0.749091	0.0215998
0.775104	0.0137045
0.817247	0.0256116
0.851786	0.0311006
0.887424	0.013598
0.911371	0.0121638
0.944792	0.0249613
0.986001	0.0136766
0.014896	0.0663419
0.0590448	0.057559
0.0899423	0.0570605
0.128621	0.0565495
0.163051	0.0670281
0.197533	0.0639933
0.225585	0.0632587
0.263815	0.0631499
0.285745	0.0574438
0.330845	0.0723649
0.37046	0.0644287
0.404592	0.0720264
0.435263	0.0588721
0.457606	0.0529836
0.491793	0.0672743
0.529305	0.0601661
0.567476	0.0546727
0.606048	0.0547965
0.635572	0.0648087
0.669735	0.0587526
0.703934	0.0583651
0.748135	0.0710855
0.781689	0.066522
0.809367	0.0710655
0.852592	0.0548399
0.885942	0.0716045
0.917671	0.0698126
0.955074	0.0618786
0.977187	0.0715712
0.0174722	0.0979347
0.0545617	0.108606
0.0877386	0.0953783
0.126506	0.0987427
0.150145	0.0979285
0.195698	0.105271
0.224495	0.0974716
0.264733	0.102344
0.286047	0.108176
0.320785	0.104876
0.363855	0.0949149
0.39942	0.103922
0.439533	0.101901
0.462746	0.112234
0.506232	0.104503
0.540045	0.101559
0.572707	0.1039
0.596343	0.100121
0.639058	0.113026
0.673198	0.10987
0.700445	0.101999
0.738392	0.107219
0.777148	0.0975265
0.802742	0.107611
0.851271	0.0971787
0.874127	0.103694
0.908974	0.111786
0.956303	0.0981963
0.978569	0.100101
0.0103558	0.137884
0.0572581	0.154651
0.0860903	0.146624
0.119146	0.147524
0.1611	0.155747
0.189765	0.143527
0.228441	0.148588
0.263538	0.137007
0.289289	0.142913
0.323407	0.142454
0.353882	0.138153
0.396592	0.140094
0.432908	0.150476
0.458453	0.147381
0.507522	0.142651
0.541019	0.136186
0.568374	0.150002
0.611382	0.155394
0.633415	0.143138
0.673104	0.137122
0.70425	0.136384
0.740881	0.137419
0.778943	0.140757
0.804698	0.155363
0.84683	0.144377
0.875779	0.148777
0.914852	0.152033
0.954583	0.138961
0.983111	0.155334
0.0214551	0.186598
0.0483324	0.190073
0.0860965	0.193103
0.117648	0.186537
0.159101	0.188784
0.195249	0.182664
0.226612	0.180644
0.255419	0.179471
0.289086	0.197771
0.325361	0.186239
0.369835	0.197648
0.402923	0.1822
0.433248	0.186062
0.457641	0.187378
0.501743	0.188825
0.533624	0.184282
0.560694	0.192781
0.611535	0.187789
0.638318	0.18318
0.680477	0.182297
0.713005	0.193584
0.741692	0.187454
0.783844	0.194427
0.812283	0.181874
0.850439	0.19757
0.882232	0.193247
0.921904	0.188312
0.940026	0.189559
0.990862	0.17843
0.0102242	0.230648
0.0539353	0.230067
0.0933898	0.232261
0.117184	0.237201
0.149351	0.235815
0.184108	0.221459
0.216713	0.219428
0.265898	0.23099
0.293627	0.237188
0.326207	0.221724
0.355431	0.223864
0.390105	0.235093
0.422782	0.220762
0.462473	0.219643
0.503369	0.224863
0.527716	0.235175
0.57525	0.234078
0.600545	0.235023
0.635936	0.231839
0.675289	0.230139
0.705989	0.236355
0.744426	0.229516
0.782372	0.231224
0.803522	0.227248
0.844548	0.229673
0.880184	0.231225
0.918445	0.232849
0.946263	0.235232
0.987471	0.233473
0.023	0.270182
0.0431052	0.280031
0.0820191	0.278429
0.123746	0.272681
0.157685	0.261699
0.184776	0.266926
0.226003	0.274258
0.252715	0.266352
0.287606	0.261147
0.334201	0.266363
0.361086	0.268072
0.401892	0.281117
0.439073	0.272491
0.468455	0.267698
0.497771	0.269661
0.526831	0.264681
0.576076	0.26159
0.597349	0.263949
0.645188	0.277573
0.676866	0.272221
0.713535	0.280734
0.747915	0.270692
0.778269	0.261178
0.815139	0.277516
0.837441	0.274202
0.872521	0.271136
0.905675	0.279499
0.948417	0.281154
0.982681	0.264136
0.0145675	0.320129
0.053832	0.31044
0.078809	0.313222
0.119956	0.306607
0.158693	0.309966
0.181735	0.311717
0.23181	0.321367
0.257546	0.319251
0.291704	0.303693
0.333803	0.306186
0.368931	0.321503
0.402735	0.302171
0.430115	0.320579
0.472761	0.321976
0.506606	0.310743
0.528162	0.306835
0.565205	0.317826
0.605676	0.309433
0.634316	0.303889
0.673619	0.322803
0.706293	0.314803
0.740637	0.310625
0.776486	0.320722
0.80576	0.321979
0.852964	0.304055
0.873309	0.320206
0.905634	0.302303
0.954726	0.311948
0.989626	0.318631
0.0160061	0.360031
0.0467228	0.355453
0.0777515	0.353996
0.117542	0.357058
0.161113	0.356411
0.193542	0.352385
0.225901	0.347718
0.250432	0.344984
0.294836	0.355442
0.335412	0.361136
0.362349	0.363037
0.403951	0.35767
0.436133	0.363666
0.468598	0.357704
0.498784	0.355771
0.533863	0.361621
0.566526	0.357791
0.602062	0.351419
0.632169	0.359104
0.663912	0.343966
0.70422	0.359008
0.740084	0.36348
0.783153	0.353123
0.801832	0.354653
0.836398	0.363753
0.87686	0.354736
0.920447	0.349731
0.943025	0.357951
0.978328	0.361962
0.01468	0.399427
0.0508828	0.402406
0.08673	0.402286
0.120509	0.405207
0.149618	0.399068
0.192878	0.389266
0.226994	0.386076
0.265813	0.387302
0.301356	0.402917
0.328282	0.405936
0.359713	0.396906
0.404226	0.400443
0.423772	0.40273
0.45704	0.391131
0.500219	0.390654
0.528421	0.403419
0.576274	0.397909
0.606545	0.39488
0.636369	0.38894
0.670761	0.397651
0.71249	0.387314
0.746069	0.395626
0.769357	0.399774
0.811733	0.387529
0.84533	0.387935
0.872178	0.404011
0.916765	0.386072
0.950238	0.401066
0.989009	0.398378
0.00905898	0.4349
0.0581641	0.430705
0.081712	0.443696
0.125405	0.446228
0.150891	0.430893
0.182553	0.440746
0.228795	0.446093
0.262877	0.438377
0.291422	0.4452
0.322952	0.447562
0.37019	0.442925
0.389722	0.428278
0.433671	0.443255
0.458428	0.43264
0.500472	0.446902
0.541187	0.4386
0.565974	0.442966
0.607356	0.43887
0.638962	0.437503
0.67215	0.443988
0.710052	0.439015
0.740815	0.436524
0.775607	0.431544
0.818883	0.445577
0.837651	0.431801
0.885701	0.428224
0.922187	0.447386
0.941588	0.440412
0.987082	0.431269
0.0242498	0.474544
0.0457273	0.485319
0.0919123	0.478722
0.121684	0.480366
0.147318	0.471197
0.18203	0.479773
0.231532	0.484182
0.251756	0.477002
0.287826	0.48098
0.329487	0.47269
0.361633	0.483208
0.395097	0.475945
0.435323	0.477135
0.462412	0.486684
0.492108	0.470222
0.526926	0.488515
0.566358	0.473207
0.607656	0.472493
0.641251	0.475036
0.676504	0.484104
0.705503	0.485312
0.737347	0.476
0.776478	0.476416
0.814554	0.48395
0.852672	0.476133
0.88653	0.477703
0.906006	0.475715
0.953019	0.485356
0.986841	0.470729
0.0199645	0.526647
0.0459596	0.52541
0.090134	0.521134
0.128165	0.520246
0.158519	0.523462
0.194371	0.519403
0.221779	0.514431
0.253902	0.523526
0.293805	0.526292
0.336159	0.516351
0.361925	0.530255
0.398952	0.518967
0.428999	0.524741
0.469737	0.513688
0.499736	0.520449
0.530208	0.513388
0.564838	0.519119
0.609695	0.531007
0.645382	0.526998
0.671727	0.523463
0.705553	0.515286
0.733752	0.526776
