15 0
15.1925	0.0714286
15.3369	0.142857
15.4834	0.214286
15.6048	0.285714
15.6946	0.357143
15.7493	0.428571
15.7672	0.5
15.7481	0.571429
15.6923	0.642857
15.6016	0.714286
15.4796	0.785714
15.3333	0.857143
15.1903	0.928571
15 1
