2 0
1.98802	0.0714286
2.04769	0.142857
2.17866	0.214286
2.35897	0.285714
2.56286	0.357143
2.75849	0.428571
2.91139	0.5
2.99002	0.571429
2.97339	0.642857
2.85876	0.714286
2.66532	0.785714
2.43092	0.857143
2.22034	0.928571
2 1
