5 0
5.20494	0.0714286
5.35898	0.142857
5.51449	0.214286
5.64631	0.285714
5.7453	0.357143
5.80236	0.428571
5.81047	0.5
5.76759	0.571429
5.6785	0.642857
5.55415	0.714286
5.40944	0.785714
5.26053	0.857143
5.13686	0.928571
5 1
