0 0
-0.0683792	0.0714286
-0.0917194	0.142857
-0.0816932	0.214286
-0.0380821	0.285714
0.0515635	0.357143
0.22191	0.428571
0.506804	0.5
0.86423	0.571429
1.17217	0.642857
1.3247	0.714286
1.27874	0.785714
1.03114	0.857143
0.640795	0.928571
0 1
