0	1
0.0510204	0.999468
0.102041	0.999543
0.153061	0.999379
0.204082	0.999073
0.255102	0.998941
0.306122	0.999018
0.357143	0.998857
0.408163	0.998863
0.459184	0.998971
0.510204	0.999159
0.561224	0.999155
0.612245	0.998573
0.663265	0.999475
0.714286	1.00063
0.765306	0.996415
0.816327	0.995236
0.867347	1.01089
0.918367	0.964998
0.969388	0.719537
1.02041	0.345358
1.07143	0.0862259
1.12245	0.00789385
1.17347	0.000522886
1.22449	-0.000143959
1.27551	6.05115e-05
1.32653	-1.67924e-05
1.37755	-3.31621e-05
1.42857	4.80956e-06
1.47959	-4.42658e-05
1.53061	-1.76121e-05
1.58163	-4.28614e-05
1.63265	-4.43197e-05
1.68367	-5.62077e-05
1.73469	-6.9765e-05
1.78571	-8.07537e-05
1.83673	-9.41574e-05
1.88776	-0.000108981
1.93878	-0.000117949
1.9898	-0.000134107
2.04082	-0.000137585
2.09184	-0.000152964
2.14286	-0.000151943
2.19388	-0.000165033
2.2449	-0.00015996
2.29592	-0.000169333
2.34694	-0.0001607
2.39796	-0.000166362
2.44898	-0.000161081
2.5	0
